"stage","block_size_kib","file","scope_kib","input_sha256","ranker_version","ranker_crc32","ranker_sha256","policy","reference_kind","full_auto_archive_bytes","shortlist_archive_bytes","regret_vs_full_auto_bytes","full_auto_selected_modes","shortlist_candidate_modes","full_auto_selected_mode_covered","tie_aware_winner_recall_available","candidates_evaluated","encode_seconds","decode_seconds","peak_ram_mib","roundtrip"
"e5-router","64","samba","32","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","7956","7956","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","37.1125171","15.9098181","545.30859375","PASS"
"e5-router","64","samba","32","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","7956","7956","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","37.1968715","15.7703846","545.3046875","PASS"
"e5-router","64","samba","64","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","15270","15270","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","36.3749394","36.4848715","545.734375","PASS"
"e5-router","64","samba","64","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","15270","15270","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","78.5624109","36.2842708","545.76171875","PASS"
"e5-router","64","samba","64","3E0420984C0F260EA7350734600CEA9D8500B745E2E4B7DBD4D1DA1D1ADAC421","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","15270","15270","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","78.3472338","36.3886397","545.78125","PASS"
"e5-router","64","sao","128","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","72422","72422","0","paq8px-generic-sse=2","0:2,36:2","True","False","4","96.4066184","96.7293978","550.5546875","PASS"
"e5-router","64","sao","128","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","72422","72422","0","paq8px-generic-sse=2","0:2,2:2,36:2,37:2","True","False","8","198.4935331","96.3869784","550.77734375","PASS"
"e5-router","64","sao","128","75E535B42DB7505118D8B19C7C42C1F49C5542ADDC9DBC13383953659F675CE0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","72422","72422","0","paq8px-generic-sse=2","0:2,2:2,3:2,4:2,27:2,28:2,36:2,37:2","True","False","16","198.1470186","96.5726441","550.90625","PASS"
"e5-router","64","sao","32","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","18805","18805","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","20.780423","20.7987438","548.7890625","PASS"
"e5-router","64","sao","32","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","18805","18805","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","46.9744665","20.8788817","548.7890625","PASS"
"e5-router","64","sao","32","95677430CAD4F000506BC5EE22815C3F4E13D64B477ED506B78D5D9ACFB50CCD","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","18805","18805","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,27:1,28:1,36:1,37:1","True","False","8","47.0968561","20.6891734","548.8125","PASS"
"e5-router","64","sao","64","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","36379","36379","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","45.6433191","45.6169881","550.55078125","PASS"
"e5-router","64","sao","64","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","36379","36379","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","96.5386314","45.5648394","550.55078125","PASS"
"e5-router","64","sao","64","17CBD7166A47786139F60BA33B4E771CE0154F6FA56986883D129BC23F78EBEE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","36379","36379","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,27:1,28:1,36:1,37:1","True","False","8","96.7152575","45.4492479","550.55859375","PASS"
"e5-router","64","webster","128","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","27768","28068","300","paq8px-detected-sse=2","0:2,36:2","False","False","4","77.3066362","77.4030831","547.0390625","PASS"
"e5-router","64","webster","128","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","27768","27768","0","paq8px-detected-sse=2","0:2,2:2,36:2,37:2","True","False","8","119.24934","36.5645711","547.0234375","PASS"
"e5-router","64","webster","128","C069C1FDCA99BC5C44F06D134CD0CDA60315DD631AA6564733B2CE0E6D59305C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","27768","27768","0","paq8px-detected-sse=2","0:2,2:2,4:2,6:2,19:2,28:2,36:2,37:2","True","False","16","119.5593278","36.4355005","547.0390625","PASS"
"e5-router","64","webster","32","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","9258","9355","97","paq8px-detected-sse=1","0:1,36:1","False","False","2","17.628532","17.5291367","546.7890625","PASS"
"e5-router","64","webster","32","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","9258","9258","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","29.2591708","6.982835","546.734375","PASS"
"e5-router","64","webster","32","774D224695AF4057353F72602BB96CD2AFEEA059AC7737535645F11596FCA85E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","9258","9258","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","29.2846516","6.9542804","546.7265625","PASS"
"e5-router","64","webster","64","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","15190","15351","161","paq8px-detected-sse=1","0:1,36:1","False","False","2","37.4971958","37.5937851","547.04296875","PASS"
"e5-router","64","webster","64","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","15190","15190","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","59.5177038","16.4335904","547.0390625","PASS"
"e5-router","64","webster","64","262258811321382F9E4F44D2184B6B7FED0336CF831446D8336C47D6CCC2B32E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","15190","15190","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","59.3909279","16.3158368","547.04296875","PASS"
"e5-router","64","x-ray","128","7A65B793FB2A694C20686275A899B304445473528F7C998BE26F8C68EB18F76E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","58000","58000","0","paq8px-generic-sse=2","0:2,36:2","True","False","4","83.2310796","83.3297199","547.46875","PASS"
"e5-router","64","x-ray","128","7A65B793FB2A694C20686275A899B304445473528F7C998BE26F8C68EB18F76E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","58000","58000","0","paq8px-generic-sse=2","0:2,2:2,36:2,37:2","True","False","8","172.3484186","83.286772","547.6875","PASS"
"e5-router","64","x-ray","128","7A65B793FB2A694C20686275A899B304445473528F7C998BE26F8C68EB18F76E","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","58000","58000","0","paq8px-generic-sse=2","0:2,2:2,3:2,4:2,10:2,12:2,36:2,37:2","True","False","16","173.0639207","83.425933","547.78125","PASS"
"e5-router","64","x-ray","32","10511AA63DFBD9C0DDBFEFE36068740103D4BA1116E214154A0772057D7E9314","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","14702","14702","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","16.9696116","16.9132177","547.15234375","PASS"
"e5-router","64","x-ray","32","10511AA63DFBD9C0DDBFEFE36068740103D4BA1116E214154A0772057D7E9314","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","14702","14702","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","39.6639199","16.9003584","547.16015625","PASS"
"e5-router","64","x-ray","32","10511AA63DFBD9C0DDBFEFE36068740103D4BA1116E214154A0772057D7E9314","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","14702","14702","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","39.464743","16.906717","547.17578125","PASS"
"e5-router","64","x-ray","64","B5A07146616BCD7C2D10071D41E07D204DE0AC629C4CA37D8E867FF00574D0D8","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","29135","29135","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","38.7178184","38.7721792","547.43359375","PASS"
